Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
7.0,11.84,0.1166666666666666,65.76983333333328,82.88,19.23016666666672,9889.800000000028,b2,85.0,85.0,[10315.94584972]
5.32,11.9,0.0886666666666666,65.85849999999995,63.30800000000001,19.14150000000005,12952.89473684214,b2,85.0,85.0,[13404.24291696]
5.32,11.91,0.0886666666666666,65.94716666666662,63.3612,19.052833333333385,12892.894736842138,b2,85.0,85.0,[13469.66835417]
17.89,11.49,0.2981666666666667,66.24533333333328,205.5561,18.75466666666672,3773.996646171057,b2,85.0,85.0,[4071.80532912]
17.85,11.47,0.2975,66.54283333333328,204.7395,18.457166666666723,3722.453781512616,b2,85.0,85.0,[3878.00156594]
17.84,11.45,0.2973333333333333,66.8401666666666,204.26799999999997,18.159833333333395,3664.540358744407,b2,85.0,85.0,[3756.86488841]
17.82,11.44,0.297,67.1371666666666,203.8608,17.8628333333334,3608.653198653212,b2,85.0,85.0,[3738.37009303]
18.23,11.41,0.3038333333333333,67.44099999999993,208.0043,17.55900000000007,3467.4931431706113,b2,85.0,85.0,[3561.86555843]
18.21,11.4,0.3035,67.74449999999993,207.594,17.25550000000007,3411.301482701826,b2,85.0,85.0,[3618.13013072]
15.96,11.46,0.266,68.01049999999994,182.90160000000003,16.989500000000064,3832.218045112796,b2,85.0,85.0,[3864.03397624]
15.95,11.45,0.2658333333333333,68.27633333333327,182.62749999999997,16.72366666666673,3774.620689655187,b2,85.0,85.0,[3811.64346699]
15.94,11.44,0.2656666666666666,68.54199999999993,182.3536,16.45800000000007,3716.988707653717,b2,85.0,85.0,[3793.24217128]
11.4,11.59,0.19,68.73199999999993,132.126,16.26800000000007,5137.263157894759,b2,85.0,85.0,[5223.42636475]
11.4,11.58,0.19,68.92199999999993,132.012,16.078000000000074,5077.26315789476,b2,85.0,85.0,[5062.50870418]
11.39,11.58,0.1898333333333333,69.11183333333327,131.8962,15.888166666666734,5021.720807726097,b2,85.0,85.0,[5036.70735986]
11.39,11.58,0.1898333333333333,69.3016666666666,131.8962,15.698333333333396,4961.720807726095,b2,85.0,85.0,[5017.28263849]
14.39,11.46,0.2398333333333333,69.54149999999994,164.9094,15.458500000000058,3867.310632383614,b2,85.0,85.0,[3847.65044601]
14.38,11.45,0.2396666666666666,69.7811666666666,164.651,15.218833333333391,3810.0000000000146,b2,85.0,85.0,[3814.56926924]
14.38,11.45,0.2396666666666666,70.02083333333327,164.651,14.979166666666728,3750.000000000015,b2,85.0,85.0,[3802.82328041]
17.48,11.33,0.2913333333333333,70.3121666666666,198.0484,14.6878333333334,3024.954233409625,b2,85.0,85.0,[3094.68849766]
17.47,11.31,0.2911666666666666,70.60333333333327,197.5857,14.396666666666732,2966.685746994862,b2,85.0,85.0,[3028.84485258]
17.45,11.3,0.2908333333333333,70.8941666666666,197.185,14.105833333333392,2910.0859598853995,b2,85.0,85.0,[2934.09518747]
17.43,11.29,0.2905,71.1846666666666,196.7847,13.8153333333334,2853.4251290877933,b2,85.0,85.0,[2896.23590968]
17.42,11.27,0.2903333333333334,71.47499999999994,196.3234,13.525000000000064,2795.063145809427,b2,85.0,85.0,[2847.42158803]
17.42,11.26,0.2903333333333334,71.76533333333327,196.1492,13.234666666666726,2735.0631458094263,b2,85.0,85.0,[2836.47982051]
15.21,11.33,0.2535,72.01883333333328,172.32930000000002,12.981166666666724,3072.4654832347273,b2,85.0,85.0,[3027.7297197]
15.2,11.32,0.2533333333333333,72.2721666666666,172.064,12.727833333333392,3014.4868421052774,b2,85.0,85.0,[2995.49877887]
15.19,11.31,0.2531666666666666,72.52533333333328,171.7989,12.47466666666672,2956.471362738657,b2,85.0,85.0,[2962.44414754]
15.18,11.3,0.253,72.77833333333328,171.53400000000002,12.22166666666672,2898.4189723320287,b2,85.0,85.0,[2919.91395698]
3.66,11.77,0.061,72.83933333333329,43.0782,12.160666666666714,11961.311475409882,b2,85.0,85.0,[11945.3243831]
3.66,11.78,0.061,72.9003333333333,43.1148,12.099666666666709,11901.311475409871,b2,85.0,85.0,[11870.01468329]
3.66,11.79,0.061,72.9613333333333,43.151399999999995,12.0386666666667,11841.311475409868,b2,85.0,85.0,[11835.14847138]
3.65,11.79,0.0608333333333333,73.02216666666664,43.0335,11.977833333333365,11813.753424657563,b2,85.0,85.0,[11872.83288678]
11.07,11.48,0.1845,73.20666666666664,127.0836,11.793333333333363,3835.2303523035334,b2,85.0,85.0,[3976.46399845]
11.05,11.47,0.1841666666666666,73.3908333333333,126.7435,11.609166666666695,3782.1719457013664,b2,85.0,85.0,[3943.0374297]
11.05,11.46,0.1841666666666666,73.57499999999997,126.63300000000002,11.425000000000026,3722.171945701366,b2,85.0,85.0,[3903.97511902]
19.13,11.17,0.3188333333333333,73.8938333333333,213.6821,11.106166666666695,2090.0261369576633,b2,85.0,85.0,[2581.62371084]
19.09,11.14,0.3181666666666666,74.21199999999997,212.6626,10.788000000000023,2034.4054478784751,b2,85.0,85.0,[2147.24421164]
19.06,11.12,0.3176666666666666,74.52966666666664,211.9472,10.470333333333356,1977.6075550891967,b2,85.0,85.0,[2028.08970707]
19.04,11.1,0.3173333333333333,74.84699999999998,211.344,10.15300000000002,1919.684873949584,b2,85.0,85.0,[1958.07644054]
19.02,11.08,0.317,75.16399999999997,210.7416,9.836000000000029,1861.703470031551,b2,85.0,85.0,[1926.99992805]
13.47,11.28,0.2245,75.38849999999998,151.9416,9.61150000000002,2568.775055679293,b2,85.0,85.0,[2634.69814979]
13.46,11.27,0.2243333333333333,75.61283333333331,151.6942,9.387166666666689,2510.6835066864837,b2,85.0,85.0,[2587.78370051]
13.46,11.26,0.2243333333333333,75.83716666666665,151.55960000000002,9.162833333333351,2450.6835066864833,b2,85.0,85.0,[2410.36765945]
9.54,11.39,0.1589999999999999,75.99616666666665,108.6606,9.003833333333347,3397.6729559748483,b2,85.0,85.0,[3358.25666375]
9.54,11.4,0.1589999999999999,76.15516666666666,108.756,8.84483333333334,3337.672955974846,b2,85.0,85.0,[3372.78396881]
9.54,11.4,0.1589999999999999,76.31416666666667,108.756,8.685833333333335,3277.6729559748437,b2,85.0,85.0,[3353.04284715]
9.54,11.4,0.1589999999999999,76.47316666666667,108.756,8.526833333333329,3217.6729559748414,b2,85.0,85.0,[3329.36086705]
18.88,11.01,0.3146666666666666,76.78783333333334,207.8688,8.212166666666661,1565.8792372881346,b2,85.0,85.0,[1803.24629386]
18.85,10.98,0.3141666666666667,77.102,206.973,7.897999999999996,1508.371352785145,b2,85.0,85.0,[1606.30453097]
18.82,10.95,0.3136666666666666,77.41566666666667,206.079,7.584333333333333,1450.7757704569606,b2,85.0,85.0,[1513.47711587]
18.79,10.93,0.3131666666666666,77.72883333333333,205.3747,7.271166666666673,1393.0920702501344,b2,85.0,85.0,[1398.46508811]
18.77,10.9,0.3128333333333333,78.04166666666666,204.593,6.958333333333343,1334.576451784765,b2,85.0,85.0,[1359.88811209]
13.78,11.09,0.2296666666666666,78.27133333333332,152.8202,6.728666666666683,1757.8519593613976,b2,85.0,85.0,[1702.48559806]
13.77,11.08,0.2294999999999999,78.50083333333332,152.5716,6.499166666666682,1699.128540305015,b2,85.0,85.0,[1680.37117781]
13.77,11.06,0.2294999999999999,78.73033333333332,152.2962,6.26966666666668,1639.1285403050142,b2,85.0,85.0,[1633.4438807]
13.76,11.05,0.2293333333333333,78.95966666666665,152.048,6.040333333333351,1580.319767441865,b2,85.0,85.0,[1617.70556502]
17.19,10.87,0.2865,79.24616666666665,186.8553,5.753833333333347,1204.9912739965123,b2,85.0,85.0,[1234.70132109]
17.16,10.84,0.286,79.53216666666665,186.0144,5.4678333333333455,1147.0979020979046,b2,85.0,85.0,[1174.03170332]
17.13,10.82,0.2855,79.81766666666665,185.3466,5.182333333333347,1089.1068301225948,b2,85.0,85.0,[1105.79532008]
17.1,10.79,0.285,80.10266666666665,184.509,4.89733333333335,1031.0175438596525,b2,85.0,85.0,[1068.60974948]
17.07,10.75,0.2845,80.38716666666664,183.5025,4.612833333333356,972.8295254833088,b2,85.0,85.0,[992.66416303]
5.22,11.27,0.087,80.47416666666665,58.82939999999999,4.5258333333333525,3121.2643678161053,b2,85.0,85.0,[3141.28490001]
5.23,11.34,0.0871666666666666,80.56133333333331,59.30820000000001,4.438666666666691,3055.2963671128273,b2,85.0,85.0,[3049.76238541]
5.23,11.35,0.0871666666666666,80.64849999999997,59.3605,4.35150000000003,2995.296367112831,b2,85.0,85.0,[3048.67454232]
5.08,11.37,0.0846666666666666,80.73316666666663,57.7596,4.266833333333366,3023.7401574803384,b2,85.0,85.0,[3058.72623238]
5.08,11.38,0.0846666666666666,80.8178333333333,57.8104,4.182166666666703,2963.7401574803407,b2,85.0,85.0,[3582.83441482]
15.08,10.85,0.2513333333333333,81.06916666666663,163.618,3.930833333333368,938.3952254641993,b2,85.0,85.0,[947.34568995]
15.05,10.82,0.2508333333333333,81.31999999999996,162.841,3.6800000000000352,880.2657807309055,b2,85.0,85.0,[889.8346507]
15.02,10.79,0.2503333333333333,81.5703333333333,162.0658,3.429666666666705,822.023968042619,b2,85.0,85.0,[843.86475323]
15.0,10.75,0.25,81.8203333333333,161.25,3.179666666666705,763.1200000000092,b2,85.0,85.0,[797.39204653]
14.97,10.72,0.2495,82.06983333333329,160.47840000000002,2.930166666666707,704.6492985972043,b2,85.0,85.0,[760.74911917]
19.02,10.45,0.317,82.38683333333329,198.759,2.6131666666667144,494.6056782334476,b2,85.0,85.0,[571.21328478]
18.93,10.37,0.3155,82.70233333333329,196.3041,2.2976666666667143,436.95721077655423,b2,85.0,85.0,[521.27213525]
18.84,10.27,0.314,83.01633333333328,193.4868,1.983666666666721,379.0445859872716,b2,85.0,85.0,[455.03853625]
8.0,10.86,0.1333333333333333,83.14966666666662,86.88,1.8503333333333811,832.6500000000216,b2,85.0,85.0,[826.21199578]
8.01,10.9,0.1335,83.28316666666662,87.309,1.7168333333333834,771.6104868914083,b2,85.0,85.0,[789.30042124]
8.02,10.91,0.1336666666666666,83.41683333333329,87.4982,1.5831666666667132,710.64837905239,b2,85.0,85.0,[732.79681713]
8.02,10.91,0.1336666666666666,83.55049999999996,87.4982,1.449500000000043,650.6483790523885,b2,85.0,85.0,[693.68625392]
8.02,10.91,0.1336666666666666,83.68416666666663,87.4982,1.315833333333373,590.6483790523869,b2,85.0,85.0,[692.00127132]
15.53,10.43,0.2588333333333333,83.94299999999996,161.97789999999998,1.0570000000000448,245.02253702512309,b2,85.0,85.0,[331.88644212]
15.43,10.32,0.2571666666666666,84.20016666666662,159.2376,0.7998333333333818,186.6104990278791,b2,85.0,85.0,[220.63699005]
15.34,10.21,0.2556666666666666,84.45583333333329,156.62140000000002,0.5441666666667118,127.70534550196624,b2,85.0,85.0,[163.15334841]
15.23,10.09,0.2538333333333333,84.70966666666662,153.6707,0.2903333333333791,68.62770847013556,b2,85.0,85.0,[110.67761881]
7.83,10.65,0.1305,84.84016666666662,83.3895,0.1598333333333812,73.4865900383362,b2,85.0,85.0,[84.01450465]
7.84,10.68,0.1306666666666666,84.97083333333329,83.7312,0.0291666666667111,13.39285714287759,b2,85.0,85.0,[8.88769852]
7.85,10.69,0.1308333333333333,85.10166666666662,83.9165,-0.1016666666666168,-46.6242038216332,b2,85.0,85.0,[-57.85888005]
7.85,10.69,0.1308333333333333,85.23249999999994,83.9165,-0.2324999999999448,-106.62420382163076,b2,85.0,85.0,[-121.64727185]
8.48,10.64,0.1413333333333333,85.37383333333328,90.2272,-0.3738333333332804,-158.70283018865678,b2,85.0,85.0,[-197.45533789]
8.47,10.62,0.1411666666666667,85.51499999999994,89.9514,-0.5149999999999437,-218.8902007083586,b2,85.0,85.0,[-375.44477431]
4.22,10.91,0.0703333333333333,85.58533333333328,46.0402,-0.5853333333332813,-499.33649289095086,b2,85.0,85.0,[-497.34995666]
4.2,11.01,0.07,85.65533333333327,46.242,-0.6553333333332745,-561.7142857142352,b2,85.0,85.0,[-555.96639627]
4.2,11.04,0.07,85.72533333333327,46.367999999999995,-0.7253333333332677,-621.7142857142294,b2,85.0,85.0,[-605.64330687]
4.21,11.06,0.0701666666666666,85.79549999999993,46.5626,-0.795499999999933,-680.2375296911542,b2,85.0,85.0,[-669.76700037]
3.6,11.12,0.06,85.85549999999994,40.032,-0.8554999999999353,-855.4999999999353,b2,85.0,85.0,[-1165.02114447]
5.16,11.0,0.086,85.94149999999993,56.760000000000005,-0.9414999999999338,-656.860465116233,b2,85.0,85.0,[-667.40818684]
5.15,11.01,0.0858333333333333,86.02733333333326,56.7015,-1.0273333333332602,-718.1359223300459,b2,85.0,85.0,[-694.39964844]
5.16,11.01,0.086,86.11333333333326,56.8116,-1.113333333333259,-776.7441860464595,b2,85.0,85.0,[-747.97645444]
8.65,10.72,0.1441666666666666,86.25749999999992,92.728,-1.257499999999922,-523.3526011560369,b2,85.0,85.0,[-629.85676104]
8.63,10.69,0.1438333333333333,86.40133333333326,92.2547,-1.4013333333332554,-584.5654692931308,b2,85.0,85.0,[-671.97669425]
8.62,10.65,0.1436666666666666,86.54499999999992,91.803,-1.5449999999999164,-645.2436194895243,b2,85.0,85.0,[-696.98782056]
8.61,10.62,0.1435,86.68849999999992,91.43819999999998,-1.6884999999999195,-705.9930313588515,b2,85.0,85.0,[-751.94200699]
5.69,10.86,0.0948333333333333,86.78333333333325,61.7934,-1.7833333333332462,-1128.2952548329852,b2,85.0,85.0,[-1105.56296098]
5.69,10.87,0.0948333333333333,86.87816666666657,61.8503,-1.8781666666665728,-1188.295254832981,b2,85.0,85.0,[-1230.51590357]
5.69,10.88,0.0948333333333333,86.9729999999999,61.90720000000001,-1.9729999999998995,-1248.2952548329768,b2,85.0,85.0,[-1276.26511275]
5.69,10.88,0.0948333333333333,87.06783333333323,61.90720000000001,-2.067833333333226,-1308.2952548329724,b2,85.0,85.0,[-1318.69811875]
5.69,10.88,0.0948333333333333,87.16266666666655,61.90720000000001,-2.162666666666553,-1368.2952548329683,b2,85.0,85.0,[-1383.35569031]
10.04,10.48,0.1673333333333333,87.32999999999988,105.2192,-2.3299999999998846,-835.458167330636,b2,85.0,85.0,[-891.58066326]
9.99,10.39,0.1665,87.49649999999988,103.7961,-2.496499999999884,-899.6396396395977,b2,85.0,85.0,[-939.06596013]
9.95,10.3,0.1658333333333333,87.66233333333322,102.485,-2.662333333333222,-963.2562814069952,b2,85.0,85.0,[-969.44290437]
9.9,10.19,0.165,87.82733333333323,100.881,-2.827333333333229,-1028.121212121174,b2,85.0,85.0,[-1018.39895489]
9.84,10.06,0.164,87.99133333333323,98.9904,-2.9913333333332304,-1094.3902439024014,b2,85.0,85.0,[-1093.8941666]
5.61,10.62,0.0935,88.08483333333324,59.5782,-3.0848333333332363,-1979.5721925133064,b2,85.0,85.0,[-1944.23474639]
5.63,10.65,0.0938333333333333,88.17866666666657,59.9595,-3.1786666666665724,-2032.5399644759611,b2,85.0,85.0,[-1981.89530455]
9.24,10.34,0.154,88.33266666666657,95.5416,-3.3326666666665687,-1298.4415584415203,b2,85.0,85.0,[-1354.03032306]
9.11,10.09,0.1518333333333333,88.4844999999999,91.9199,-3.4844999999998976,-1376.9703622392572,b2,85.0,85.0,[-1416.6414654]
9.0,9.89,0.15,88.6344999999999,89.01,-3.6344999999999033,-1453.7999999999613,b2,85.0,85.0,[-1548.27596309]
5.55,10.37,0.0925,88.7269999999999,57.55349999999999,-3.726999999999904,-2417.5135135134515,b2,85.0,85.0,[-2379.7820958]
5.57,10.44,0.0928333333333333,88.81983333333324,58.1508,-3.819833333333236,-2468.8330341112473,b2,85.0,85.0,[-2460.74927244]
5.57,10.46,0.0928333333333333,88.91266666666657,58.26220000000001,-3.912666666666567,-2528.833034111246,b2,85.0,85.0,[-2483.34523353]
5.58,10.47,0.093,89.00566666666657,58.4226,-4.005666666666571,-2584.301075268755,b2,85.0,85.0,[-2479.34650592]
6.19,10.28,0.1031666666666666,89.10883333333324,63.6332,-4.108833333333237,-2389.628432956325,b2,85.0,85.0,[-2428.51587417]
6.19,10.29,0.1031666666666666,89.2119999999999,63.6951,-4.211999999999904,-2449.628432956325,b2,85.0,85.0,[-2437.77061849]
6.18,10.25,0.103,89.3149999999999,63.345,-4.314999999999898,-2513.5922330096496,b2,85.0,85.0,[-2473.83733565]
8.12,9.62,0.1353333333333333,89.45033333333323,78.11439999999999,-4.4503333333332336,-1973.054187192074,b2,85.0,85.0,[-2108.50929556]
4.15,10.6,0.0691666666666666,89.5194999999999,43.99,-4.519499999999894,-3920.530120481835,b2,85.0,85.0,[-3952.31816099]
4.15,10.64,0.0691666666666666,89.58866666666655,44.156000000000006,-4.588666666666555,-3980.53012048183,b2,85.0,85.0,[-3992.643246]
4.15,10.66,0.0691666666666666,89.65783333333322,44.239,-4.657833333333215,-4040.530120481825,b2,85.0,85.0,[-4015.40554057]
6.65,10.07,0.1108333333333333,89.76866666666655,66.9655,-4.768666666666547,-2581.5338345864016,b2,85.0,85.0,[-2608.75642653]
6.6,9.84,0.11,89.87866666666655,64.944,-4.878666666666547,-2661.0909090908435,b2,85.0,85.0,[-2621.71279064]
4.36,9.9,0.0726666666666666,89.95133333333321,43.164,-4.95133333333321,-4088.2568807338425,b2,85.0,85.0,[-4056.80589685]
4.39,10.14,0.0731666666666666,90.02449999999988,44.5146,-5.024499999999875,-4120.318906605821,b2,85.0,85.0,[-4097.37984125]
4.39,10.16,0.0731666666666666,90.09766666666654,44.6024,-5.097666666666541,-4180.318906605819,b2,85.0,85.0,[-4124.9069907]
5.98,9.43,0.0996666666666666,90.1973333333332,56.3914,-5.197333333333205,-3128.82943143805,b2,85.0,85.0,[-3013.48383556]
7.43,12.58,0.1238333333333333,0.1238333333333333,93.4694,88.22616666666666,42747.53701211305,b3,88.35,88.35,[41941.65905657]
7.38,12.45,0.123,0.2468333333333333,91.881,88.10316666666667,42977.15447154472,b3,88.35,88.35,[42614.35461399]
7.36,12.35,0.1226666666666666,0.3695,90.896,87.98049999999999,43033.940217391304,b3,88.35,88.35,[42628.50165247]
7.54,12.24,0.1256666666666666,0.4951666666666666,92.2896,87.85483333333333,41946.604774535816,b3,88.35,88.35,[41608.78235448]
16.9,12.28,0.2816666666666666,0.7768333333333333,207.532,87.57316666666667,18654.63905325444,b3,88.35,88.35,[18331.95653467]
17.36,12.28,0.2893333333333333,1.0661666666666667,213.1808,87.28383333333333,18100.33410138249,b3,88.35,88.35,[18028.3510849]
17.37,12.3,0.2895,1.3556666666666668,213.651,86.99433333333333,18029.91364421416,b3,88.35,88.35,[17916.81151957]
17.37,12.31,0.2895,1.6451666666666669,213.8247,86.70483333333333,17969.91364421416,b3,88.35,88.35,[17809.93236866]
18.23,12.26,0.3038333333333333,1.9490000000000005,223.4998,86.401,17062.18321448162,b3,88.35,88.35,[17048.99474649]
22.75,12.24,0.3791666666666666,2.328166666666667,278.46,86.02183333333333,13612.246153846152,b3,88.35,88.35,[13608.45214619]
22.75,12.24,0.3791666666666666,2.7073333333333336,278.46,85.64266666666666,13552.246153846152,b3,88.35,88.35,[13555.15623772]
22.73,12.23,0.3788333333333333,3.086166666666667,277.9879,85.26383333333332,13504.170699516057,b3,88.35,88.35,[13499.11062256]
22.72,12.23,0.3786666666666666,3.464833333333334,277.8656,84.88516666666666,13450.11443661972,b3,88.35,88.35,[13482.25605044]
12.38,12.39,0.2063333333333333,3.671166666666667,153.3882,84.67883333333333,24623.89337641357,b3,88.35,88.35,[24554.77736265]
12.37,12.4,0.2061666666666666,3.877333333333334,153.388,84.47266666666665,24583.79951495554,b3,88.35,88.35,[24554.00240556]
12.37,12.39,0.2061666666666666,4.083500000000001,153.2643,84.2665,24523.799514955535,b3,88.35,88.35,[24530.9577258]
12.37,12.39,0.2061666666666666,4.289666666666667,153.2643,84.06033333333333,24463.79951495554,b3,88.35,88.35,[24516.3008356]
14.44,12.35,0.2406666666666666,4.530333333333334,178.33399999999995,83.81966666666666,20896.869806094182,b3,88.35,88.35,[20825.91041834]
14.44,12.35,0.2406666666666666,4.771000000000001,178.33399999999995,83.579,20836.869806094182,b3,88.35,88.35,[20815.41923903]
14.43,12.35,0.2405,5.011500000000001,178.2105,83.3385,20791.30977130977,b3,88.35,88.35,[20772.52874802]
14.43,12.35,0.2405,5.252000000000001,178.2105,83.098,20731.30977130977,b3,88.35,88.35,[20720.22120228]
14.42,12.34,0.2403333333333333,5.492333333333334,177.9428,82.85766666666666,20685.686546463243,b3,88.35,88.35,[20639.23026454]
14.42,12.34,0.2403333333333333,5.732666666666667,177.9428,82.61733333333333,20625.686546463246,b3,88.35,88.35,[20477.33572785]
9.32,12.43,0.1553333333333333,5.888,115.8476,82.46199999999999,31852.274678111586,b3,88.35,88.35,[31750.91139006]
9.32,12.43,0.1553333333333333,6.043333333333333,115.8476,82.30666666666666,31792.274678111586,b3,88.35,88.35,[31719.53531187]
9.32,12.43,0.1553333333333333,6.198666666666666,115.8476,82.15133333333333,31732.274678111586,b3,88.35,88.35,[31696.41826747]
9.32,12.43,0.1553333333333333,6.353999999999999,115.8476,81.996,31672.274678111586,b3,88.35,88.35,[31665.12098163]
11.48,12.39,0.1913333333333333,6.545333333333333,142.2372,81.80466666666666,25653.031358885015,b3,88.35,88.35,[25533.84918975]
11.48,12.39,0.1913333333333333,6.736666666666666,142.2372,81.61333333333333,25593.031358885015,b3,88.35,88.35,[25518.20177984]
11.48,12.38,0.1913333333333333,6.928,142.12240000000003,81.422,25533.03135888502,b3,88.35,88.35,[25514.88597653]
15.36,12.32,0.256,7.184,189.2352,81.166,19023.28125,b3,88.35,88.35,[18925.38591014]
15.35,12.31,0.2558333333333333,7.439833333333333,188.9585,80.91016666666665,18975.674267100974,b3,88.35,88.35,[18913.2759251]
13.22,12.34,0.2203333333333333,7.660166666666667,163.1348,80.68983333333333,21973.025718608165,b3,88.35,88.35,[21949.2399398]
13.22,12.34,0.2203333333333333,7.8805,163.1348,80.4695,21913.02571860817,b3,88.35,88.35,[21929.91797972]
13.21,12.34,0.2201666666666666,8.100666666666667,163.0114,80.24933333333333,21869.613928841783,b3,88.35,88.35,[21885.6362877]
13.21,12.34,0.2201666666666666,8.320833333333335,163.0114,80.02916666666665,21809.61392884178,b3,88.35,88.35,[21856.10380728]
13.21,12.33,0.2201666666666666,8.541000000000002,162.8793,79.809,21749.613928841783,b3,88.35,88.35,[21782.50275004]
7.5,12.43,0.125,8.666000000000002,93.225,79.684,38248.31999999999,b3,88.35,88.35,[38110.09657769]
7.5,12.45,0.125,8.791000000000002,93.375,79.559,38188.31999999999,b3,88.35,88.35,[38102.56338274]
7.5,12.45,0.125,8.916000000000002,93.375,79.434,38128.31999999999,b3,88.35,88.35,[38082.003055]
7.5,12.45,0.125,9.041000000000002,93.375,79.309,38068.31999999999,b3,88.35,88.35,[38104.65222247]
7.49,12.45,0.1248333333333333,9.165833333333335,93.2505,79.18416666666666,38059.145527369816,b3,88.35,88.35,[38092.81598096]
7.49,12.45,0.1248333333333333,9.290666666666668,93.2505,79.05933333333333,37999.14552736982,b3,88.35,88.35,[38084.83146686]
9.07,12.41,0.1511666666666666,9.441833333333337,112.5587,78.90816666666666,31319.66923925027,b3,88.35,88.35,[31349.34978955]
9.07,12.41,0.1511666666666666,9.593000000000002,112.5587,78.75699999999999,31259.66923925027,b3,88.35,88.35,[31339.52154626]
7.49,12.43,0.1248333333333333,9.717833333333337,93.1007,78.63216666666666,37793.831775700935,b3,88.35,88.35,[38144.60754405]
5.28,12.5,0.088,9.805833333333334,66.0,78.54416666666665,53552.8409090909,b3,88.35,88.35,[53493.27445867]
5.28,12.5,0.088,9.893833333333331,66.0,78.45616666666666,53492.8409090909,b3,88.35,88.35,[53477.97445867]
5.28,12.5,0.088,9.981833333333332,66.0,78.36816666666667,53432.84090909091,b3,88.35,88.35,[53443.87555123]
5.28,12.5,0.088,10.069833333333332,66.0,78.28016666666666,53372.840909090904,b3,88.35,88.35,[53374.49853494]
5.28,12.5,0.088,10.15783333333333,66.0,78.19216666666667,53312.840909090904,b3,88.35,88.35,[53356.02370378]
8.85,12.44,0.1475,10.305333333333332,110.094,78.04466666666666,31746.98305084746,b3,88.35,88.35,[31687.10995974]
8.84,12.41,0.1473333333333333,10.452666666666666,109.7044,77.89733333333334,31722.895927601818,b3,88.35,88.35,[31660.67943748]
8.84,12.41,0.1473333333333333,10.6,109.7044,77.75,31662.89592760181,b3,88.35,88.35,[31625.6979158]
8.84,12.41,0.1473333333333333,10.747333333333334,109.7044,77.60266666666666,31602.895927601807,b3,88.35,88.35,[31597.97215314]
8.83,12.41,0.1471666666666666,10.8945,109.5803,77.4555,31578.68629671574,b3,88.35,88.35,[31585.50509983]
8.84,12.41,0.1473333333333333,11.041833333333336,109.7044,77.30816666666666,31482.963800904978,b3,88.35,88.35,[31504.84433002]
8.84,12.41,0.1473333333333333,11.189166666666669,109.7044,77.16083333333333,31422.963800904978,b3,88.35,88.35,[31401.20492151]
5.4,12.41,0.09,11.279166666666669,67.01400000000001,77.07083333333333,51380.555555555555,b3,88.35,88.35,[51704.91475204]
10.72,12.36,0.1786666666666666,11.457833333333337,132.4992,76.89216666666665,25821.99626865671,b3,88.35,88.35,[25760.55462533]
10.71,12.36,0.1785,11.636333333333337,132.3756,76.71366666666665,25786.106442577024,b3,88.35,88.35,[25707.32200159]
10.71,12.36,0.1785,11.814833333333334,132.3756,76.53516666666665,25726.106442577027,b3,88.35,88.35,[25678.17304408]
14.37,12.29,0.2395,12.054333333333334,176.60729999999998,76.29566666666666,19113.736951983297,b3,88.35,88.35,[19126.46878008]
14.73,12.28,0.2455,12.299833333333334,180.8844,76.05016666666666,18586.59877800407,b3,88.35,88.35,[18804.1741601]
14.74,12.28,0.2456666666666666,12.5455,181.0072,75.80449999999999,18513.98914518317,b3,88.35,88.35,[18688.1999557]
14.74,12.27,0.2456666666666666,12.791166666666667,180.8598,75.55883333333333,18453.989145183175,b3,88.35,88.35,[18477.62164984]
14.73,12.27,0.2455,13.036666666666669,180.7371,75.31333333333333,18406.51731160896,b3,88.35,88.35,[18387.64114607]
14.73,12.27,0.2455,13.282166666666669,180.7371,75.06783333333333,18346.517311608957,b3,88.35,88.35,[18297.19274308]
25.23,12.1,0.4205,13.702666666666667,305.283,74.64733333333332,10651.224732461356,b3,88.35,88.35,[10666.18341414]
25.2,12.09,0.42,14.122666666666667,304.668,74.22733333333332,10603.90476190476,b3,88.35,88.35,[10599.30914843]
25.17,12.08,0.4195,14.542166666666668,304.0536,73.80783333333332,10556.54350417163,b3,88.35,88.35,[10558.63670154]
25.14,12.07,0.419,14.961166666666667,303.4398,73.38883333333332,10509.140811455847,b3,88.35,88.35,[10535.68912976]
9.49,12.32,0.1581666666666666,15.119333333333334,116.9168,73.23066666666666,27779.810326659637,b3,88.35,88.35,[27440.92883562]
9.26,12.33,0.1543333333333333,15.273666666666667,114.1758,73.07633333333332,28409.805615550755,b3,88.35,88.35,[28578.2817244]
9.26,12.33,0.1543333333333333,15.428,114.1758,72.922,28349.80561555076,b3,88.35,88.35,[28585.70647994]
6.66,12.39,0.111,15.539,82.51740000000001,72.81099999999999,39357.29729729729,b3,88.35,88.35,[38797.70749059]
6.66,12.39,0.111,15.650000000000002,82.51740000000001,72.69999999999999,39297.29729729729,b3,88.35,88.35,[38797.70749059]
16.14,12.21,0.269,15.919000000000002,197.06940000000003,72.431,16155.613382899626,b3,88.35,88.35,[16004.44080418]
16.55,12.19,0.2758333333333333,16.194833333333335,201.7445,72.15516666666666,15695.383685800602,b3,88.35,88.35,[15733.68795799]
16.55,12.19,0.2758333333333333,16.47066666666667,201.7445,71.87933333333332,15635.3836858006,b3,88.35,88.35,[15670.62208374]
